Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US
7/13/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3
7/14/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3
7/15/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3
7/16/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3
7/17/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/18/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/19/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/20/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/21/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/22/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/23/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/24/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/25/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/26/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/27/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/28/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/29/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/30/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23
7/31/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.27
8/1/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/2/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/3/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/4/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/5/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/6/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27
8/7/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/8/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/9/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/10/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/11/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/12/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/13/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35
8/14/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/15/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/16/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/17/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/18/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/19/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/20/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34
8/21/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/22/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/23/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/24/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/25/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/26/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/27/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3
8/28/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33
8/29/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33
8/30/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33
8/31/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33
9/1/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33
9/2/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33
9/3/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33
9/4/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/5/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/6/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/7/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/8/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/9/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/10/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63
9/11/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/12/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/13/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/14/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/15/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/16/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/17/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91
9/18/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/19/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/20/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/21/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/22/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/23/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/24/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99
9/25/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
9/26/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
9/27/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
9/28/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
9/29/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
9/30/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02
10/1/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.02
10/2/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/3/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/4/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/5/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/6/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/7/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/8/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18
10/9/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/10/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/11/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/12/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/13/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/14/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/15/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21
10/16/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/17/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/18/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/19/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/20/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/21/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/22/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58
10/23/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/24/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/25/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/26/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/27/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/28/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/29/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36
10/30/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,10.97
10/31/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,10.97
11/1/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97
11/2/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97
11/3/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97
11/4/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97
11/5/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97
11/6/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/7/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/8/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/9/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/10/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/11/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/12/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.79
11/13/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/14/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/15/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/16/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/17/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/18/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/19/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.66
11/20/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/21/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/22/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/23/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/24/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/25/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/26/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.6
11/27/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.55
11/28/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.55
11/29/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.55
11/30/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.55
12/1/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.55
12/2/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.55
12/3/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.55
12/4/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/5/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/6/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/7/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/8/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/9/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/10/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.6
12/11/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/12/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/13/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/14/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/15/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/16/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/17/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.66
12/18/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.69
12/19/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.69
12/20/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.69
12/21/87,34.6,3126,NaN,45.5,12.3,13.5,33.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1771.5,103664,6936,17347,86317,NaN,10.69
